source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	The kneecap normally is located within the groove termed trochlea on the distal femur and can slide up and down in it. Patellar subluxation refers to an unstable kneecap that does not slide centrally within its groove, i.e., a partial dislocation of the patella.	HP:0010499	IAO:0000115	ar	تكون الرضفة عادةً في وضعية مركزية داخل القناة على نهاية عظم الفخذ ويمكن أن تنزلق لأعلى ولأسفل فيها. يشير خلع الرضفة الجزئي إلى وضع غير مستقر للرضفة حيث لا تنزلق مركزياً داخل القناة، أي خلع جزئي للرضفة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Hyperextensibility of the knee	HP:0010500	rdfs:label	ar	فرط قابلية التمدد للركبة	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The ability of the knee joint to extend beyond its normal range of motion (the lower leg is moved beyond a straight position with respect to the thigh).	HP:0010500	IAO:0000115	ar	قدرة مفصل الركبة على التمدد لتتجاوز المدى الطبيعي للحركة (تحرك الساق بأسفل وضعية أكثر من المستقيم بالمقارنة مع الفخذ).	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Limitation of knee mobility	HP:0010501	rdfs:label	ar	تقييد حركة الركبة	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abnormal limitation of knee joint mobility.	HP:0010501	IAO:0000115	ar	تحديد غير طبيعي لحركة مفصل الركبة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Fibular bowing	HP:0010502	rdfs:label	ar	انحناء عظمة الشظية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A bending or abnormal curvature of the fibula.	HP:0010502	IAO:0000115	ar	انحناء أو تقوس غير طبيعي في عظمة الشظية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Fibular duplication	HP:0010503	rdfs:label	ar	ازدواجية عظمة الشظية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Duplication of the fibula. This may occur as a part of diplopodia (accessory tarsal or metatarsal bone). Diplopodia with double fibula is an extremely rare condition.	HP:0010503	IAO:0000115	ar	ازدواجية عظمة الشظية. قد يحدث هذا كجزء من ازدواج القدم (وجود عظمة رسغية أو مشطية إضافية). ازدواج القدم مع عظمة شظية مزدوجة حالة نادرة للغاية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased length of the tibia	HP:0010504	rdfs:label	ar	زيادة طول عظمة القصبة	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abnormal increase in the length of the tibia.	HP:0010504	IAO:0000115	ar	زيادة غير طبيعية في طول عظمة القصبة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Limitation of movement at ankles	HP:0010505	rdfs:label	ar	تقييد الحركة في الكاحلين	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abnormal limitation of the mobility of the ankle joint.	HP:0010505	IAO:0000115	ar	تحديد غير طبيعي لحركة مفصل الكاحل.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Foot asymmetry	HP:0010507	rdfs:label	ar	عدم تناظر القدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A difference in size or shape between the left and right foot.	HP:0010507	IAO:0000115	ar	اختلاف في الحجم أو الشكل بين القدم اليمنى واليسرى.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Metatarsus valgus	HP:0010508	rdfs:label	ar	ارتفاع مشط القدم للخارج	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A condition in which the anterior part of the foot rotates outward away from the midline of the body and the heel remains straight.	HP:0010508	IAO:0000115	ar	حالة يكون فيها الجزء الأمامي من القدم يدور للخارج بعيدًا عن محور الجسم بينما يظل الكعب مستقيمًا.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Hypermobility of toe joints	HP:0010510	rdfs:label	ar	فرط حركة مفاصل الأصابع	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An ability of the toe joints to move beyond their normal range of motion.	HP:0010510	IAO:0000115	ar	قدرة مفاصل الأصابع على الحركة بما يتجاوز نطاق حركتها الطبيعي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Long toe	HP:0010511	rdfs:label	ar	أصبع طويل	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Toes that appear disproportionately long compared to the foot.	HP:0010511	IAO:0000115	ar	أصابع تظهر طويلة بشكل غير متناسب مقارنة بالقدم.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Adrenal calcification	HP:0010512	rdfs:label	ar	تكلس الغدة الكظرية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Calcification within the adrenal glands.	HP:0010512	IAO:0000115	ar	تكلس في الغدد الكظرية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Pituitary calcification	HP:0010513	rdfs:label	ar	تكلس الغدة النخامية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Deposition of calcium salts in the pituitary gland.	HP:0010513	IAO:0000115	ar	ترسب أملاح الكالسيوم في الغدة النخامية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Hyperpituitarism	HP:0010514	rdfs:label	ar	فرط نشاط الغدة النخامية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Hypersecretion of one or more pituitary hormones. This can occur in conditions in which deficiency in the target organ leads to decreased hormonal feedback, or as a primary condition most usually in connection with a pituitary adenoma.	HP:0010514	IAO:0000115	ar	الإفراز المفرط لهرمون أو أكثر من هرمونات الغدة النخامية. يمكن أن يحدث ذلك في الحالات التي يكون فيها ضعف في العضو المستهدف يؤدي إلى تقليل التغذية الهرمونية، أو كحالة أولية عادةً في ارتباط مع ورم غدي في الغدة النخامية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Thymus hyperplasia	HP:0010516	rdfs:label	ar	زيادة نمو الغدة الزعترية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Enlargement of the thymus.	HP:0010516	IAO:0000115	ar	زيادة في حجم الغدة الزعترية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Ectopic thymus tissue	HP:0010517	rdfs:label	ar	نسيج الغدة الزعترية المنتبذ	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The presence of ectopic thymus tissue. Normally, cells of the ventral bud of the third pharyngeal pouch detach and migrate in the eighth gestational week caudally and medially towards the location of the mature thyroid. They migrate further retrosternally into the superior mediastinum. There are two main ways ectopic thymus tissue can develop. Either cells detach along the descensus path and proliferate, thereby forming accessory thymus tissue, or the entire gland fails to descend.	HP:0010517	IAO:0000115	ar	وجود نسيج الغدة الزعترية في موضع غير طبيعي. عادةً ما تنفصل خلايا البرعم البطني من الجيب البلعومي الثالث وتتجه في الأسبوع الثامن من عمر الجنين نزولاً ووسطياً نحو موقع الغدة الدرقية الناضجة. تهاجر الخلايا أكثر إلى الخلف نحو المنصف العلوي. يمكن للنسيج الزعتر المنتبذ أن يتطور إما بسبب انفصال خلايا عبر مسار النزول وتكاثرها، مما يؤدي إلى تشكيل نسيج غدة زعترية إضافي، أو نتيجة فشل الغدة بأكملها في النزول.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Thyroglossal cyst	HP:0010518	rdfs:label	ar	كيس الدرقي اللساني	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abnormality of the thyroid gland owing to the presence of a fibrous cyst resulting from the persistence of the thyroglossal duct.	HP:0010518	IAO:0000115	ar	خلل في الغدة الدرقية بسبب وجود كيس ليفي ناتج عن استمرار وجود القناة الدرقية اللسانية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased fetal movement	HP:0010519	rdfs:label	ar	زيادة الحركة الجنينية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abnormal increase in quantity or strength of fetal movements.	HP:0010519	IAO:0000115	ar	زيادة غير طبيعية في كمية أو قوة الحركات الجنينية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Gait apraxia	HP:0010521	rdfs:label	ar	عسر الحركة في المشي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Gait apraxia affecting the ability to make walking movements with the legs.	HP:0010521	IAO:0000115	ar	عسر الحركة في المشي الذي يؤثر على القدرة على القيام بحركات المشي بالأرجل.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Restricted tongue movement	HP:0025748	rdfs:label	ar	تقييد حركة اللسان	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Limited ability to move the tongue related to mechanical restrictions such as akyloglossia and not associated with tongue muscle weakness.	HP:0025748	IAO:0000115	ar	قدرة محدودة على تحريك اللسان ناتجة عن قيود ميكانيكية مثل التصاق اللسان وليس لها علاقة بضعف عضلات اللسان.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Asymmetric blood pressure between limbs	HP:0025749	rdfs:label	ar	ضغط دم غير متماثل بين الأطراف	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A substantial difference in blood pressure (e.g., 20 mmHg) between the right and left limb (arm or leg or both).	HP:0025749	IAO:0000115	ar	فرق كبير في ضغط الدم (على سبيل المثال، 20 مم زئبقي) بين الطرف الأيمن والأيسر (الذراع أو الساق أو كليهما).	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Asymmetric blood pressure between legs	HP:0025750	rdfs:label	ar	ضغط دم غير متماثل بين الساقين	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A substantial difference in blood pressure (e.g., 20 mmHg) between the right and left legs.	HP:0025750	IAO:0000115	ar	فرق كبير في ضغط الدم (على سبيل المثال، 20 مم زئبقي) بين الساق اليمنى واليسرى.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Reduced anterior scleral thickness	HP:0025751	rdfs:label	ar	نقص في سمك الصلبة الأمامية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A reduction in the height of the anterior portion of the sclera.	HP:0025751	IAO:0000115	ar	انخفاض في ارتفاع الجزء الأمامي من الصلبة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Reduced posterior scleral thickness	HP:0025752	rdfs:label	ar	نقص في سمك الصلبة الخلفية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A reduction in the height of the posterior portion of the sclera.	HP:0025752	IAO:0000115	ar	انخفاض في ارتفاع الجزء الخلفي من الصلبة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Elevated urinary 2-aminoisobutyric acid	HP:0025753	rdfs:label	ar	زيادة حمض 2-أمينوإيزوبيوتيريك في البول	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The amount of 2-aminoisobutyric acid in the urine, when normalized for urine concentration, is above the upper limit of normal.	HP:0025753	IAO:0000115	ar	كمية حمض 2-أمينوإيزوبيوتيريك في البول، عند تطبيعها مع تركيز البول، تكون فوق الحد الأعلى الطبيعي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Reduced beta-hexosaminidase A activity	HP:0025754	rdfs:label	ar	انخفاض نشاط بيتا-هكسوزامينيداز A	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The concentration or activity of beta hexosaminidase A in the blood circulation is below the lower limit of normal.	HP:0025754	IAO:0000115	ar	تركيز أو نشاط بيتا هكسوزامينيداز A في الدورة الدموية أقل من الحد الأدنى الطبيعي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Paroxysmal vertigo	HP:0010532	rdfs:label	ar	دوار نَوْبِي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Paroxysmal episodes of vertigo.	HP:0010532	IAO:0000115	ar	نوبات مفاجئة من الدوار.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Spasmus nutans	HP:0010533	rdfs:label	ar	تشنج يافع	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The combination of pendular nystagmus, head nodding, and torticollis.	HP:0010533	IAO:0000115	ar	مجموعة من الحركات تشمل الرأرأة الارتجاجية، وهز الرأس، والتفلج.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Transient global amnesia	HP:0010534	rdfs:label	ar	فقدان الذاكرة العالمي العابر	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A paroxysmal, transient loss of memory function with preservation of immediate recall and remote memory but with a severe impairment of memory for recent events and ability to retain new information.	HP:0010534	IAO:0000115	ar	فقدان مؤقت ونَوْبِي لوظيفة الذاكرة مع الحفاظ على الاسترجاع الفوري والذاكرة البعيدة ولكن مع عجز بالغ في تذكر الأحداث القريبة والقدرة على الاحتفاظ بمعلومات جديدة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Sleep apnea	HP:0010535	rdfs:label	ar	انقطاع النفس أثناء النوم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
